row ID,row m/z,row retention time,C7.mzML Peak area,C8.mzML Peak area,C9.mzML Peak area,C10.mzML Peak area,C11.mzML Peak area,C12.mzML Peak area,C13.mzML Peak area,C14.mzML Peak area,C15.mzML Peak area
25,196.0971506,4.580301,328404.88,336429.06,521065.5,353975.6,106028.086,0,2444540.2,407763.28,718295.75
1774,278.1388251,18.622833,9128909,3532381.2,0,0,0,0,0,0,0
4567,269.1897439,28.060448,0,0,0,0,866966.8,1512393.1,0,0,0
4895,602.9092313,29.039328,0,0,1026381.2,2876342,551002,0,0,0,0
458,429.213552,12.708777,728394.9,838453.75,108588.44,0,0,0,0,0,0
513,288.2533957,13.582884,0,0,392712.88,528468.25,573137.1,448977,773672.1,1108232.6,1181275.1
1231,155.1067269,16.959782,5194364,359938.62,0,0,0,0,0,0,0
2413,279.2319907,20.825558,0,4693462.5,1439224.1,0,0,0,0,0,0
3014,367.2480442,23.083427,0,581221.75,7250808,1566961.4,0,0,0,0,0
2601,225.1850324,21.557259,0,1568696.8,3595672.8,0,0,0,0,0,0
625,241.1799117,14.757825,589936.7,0,0,0,0,0,0,0,0
2731,256.1333504,22.06668,0,0,1029091.8,490237.66,0,0,0,0,0
5389,644.4757125,31.27371,0,0,0,2.03E+07,7875908,0,0,0,0
2330,217.1588334,20.559925,0,1356155,1293654.5,0,0,0,0,0,0
2289,378.1448917,20.43311,0,5549349.5,3381457,0,0,0,0,0,0
2610,356.2796147,21.591845,0,2810406.5,2463006.2,0,0,0,0,0,0
1545,280.0967786,17.849407,0,4203309,2745938.2,0,0,0,0,0,0
2007,149.1325567,19.465544,1.10E+07,3.41E+07,1.02E+07,0,0,0,0,0,0
3039,310.1649562,23.20748,0,462309.16,6465602,1437537.2,0,0,0,0,0
681,647.3731532,15.097237,7596679,4073476.8,7203606,7316053.5,3010109.2,0,0,48988.633,0
1229,109.1015588,16.95919,2831701.5,0,0,0,0,0,0,0,0
464,187.0918002,12.8176775,1641896.1,837500.4,384740.44,0,0,0,0,0,0
3814,283.2632111,25.792154,0,0,0,0,0,0,120062.42,1167146.2,2592568
1598,305.1384655,18.035736,1662729.5,522476.12,0,0,0,0,0,0,0
4817,339.289308,28.719347,0,0,0,0,2636864.8,3462873.5,0,0,0
3404,423.2897482,24.586594,0,0,1115820.6,3186801.5,833493.06,0,0,0,0
974,300.1594509,16.13057,1068126,0,0,0,0,0,0,0,0
4041,623.4338189,26.443008,0,1083429.5,5950229,1762781.6,0,0,0,0,0
901,256.0967897,15.852883,2122797.2,6103574.5,0,0,0,0,0,0,0
4452,529.3323525,27.676569,0,0,795120.3,3316430.5,2314712.8,0,0,0,0
1046,513.2674846,16.416763,0,0,0,0,0,480137.2,0,0,0
542,181.1336884,13.847756,1589906.9,0,0,0,0,0,0,0,0
3510,523.2802653,24.992247,0,0,5146260,8769142,1077872.9,0,0,0,0
3863,378.3002877,25.920074,0,0,3496610.2,5456843.5,1309033,0,0,0,0
418,487.2554022,12.205373,1583060.2,1288847,360893.38,0,0,0,0,0,0
2262,295.2017747,20.356218,280788.44,3077878.5,93605.11,0,0,0,0,0,0
386,258.1125423,11.559019,2305720.2,0,0,0,0,0,0,0,0
1978,667.4385943,19.413235,1746523.8,1447746.2,0,0,0,0,0,0,0
4836,353.3049231,28.800314,0,0,0,0,1820421.2,2099412.5,0,0,0
1601,341.207094,18.05876,3.31E+07,7113062.5,0,0,0,0,0,0,0
2941,313.2373079,22.81249,0,1434137.5,7526249,1570308,0,0,0,0,0
3160,699.4886001,23.595783,0,2474165,3508050.5,0,0,0,0,0,0
5483,191.1429865,31.805807,0,0,0,900687.25,3878621.8,0,0,0,259814.44
4652,423.3828182,28.25614,0,0,0,0,0,0,2.35E+07,2.09E+07,1.30E+07
4541,571.4103337,27.943182,0,2378795.8,6.13E+07,5.64E+07,2.41E+07,0,0,0,0
955,297.2424581,16.061504,1235012.5,0,0,0,0,0,0,0,0
5348,551.8933471,31.060339,0,0,0,1.64E+07,6061171,365703.84,0,0,0
1920,635.413575,19.153675,3977303.5,1463702.6,0,0,0,0,0,0,0
342,307.1441326,10.593831,2035887.2,4612757,5370028,2072008.1,0,0,0,0,0
1902,275.2007306,19.101742,202317.34,1400506.2,0,0,0,0,0,0,0
4302,463.4144884,27.24053,0,0,0,0,0,0,2278309,1276832.1,1222490.6
2131,149.1325819,19.894245,99556.47,6251260,2647460.8,0,0,0,0,0,0
4093,577.9028127,26.551134,0,100020.14,4918535.5,1663293.2,0,0,0,0,0
5436,638.9380087,31.529427,0,0,0,650952.25,2464294.5,0,0,0,0
821,607.3813784,15.628072,1.63E+07,5059220,5265299,3198443,946054.3,0,0,0,0
863,194.1177033,15.755241,2598490,2905958.2,0,0,0,0,0,0,0
237,281.1746612,8.723231,398132.38,749029.25,3109567.5,4217239,2188875.5,1779332.5,2154382.8,3702999.2,3225395.5
4487,361.2710715,27.781708,0,0,0,950644.25,4832554,2076373.2,0,0,0
5251,454.3883462,30.566532,0,0,0,0,0,3988685.8,0,0,0
387,286.1073581,11.559019,8776755,0,0,0,0,0,0,0,0
5183,448.8175492,30.224543,0,0,0,660329.4,2361060,0,0,0,0
3053,205.1952529,23.28823,0,0,4508841,5186222.5,850336.8,0,0,0,0
4734,964.7127765,28.481598,0,0,2.04E+07,1.67E+07,2.31E+07,592361.3,0,0,0
1973,410.3112831,19.37356,1.88E+07,1.56E+07,1841263.8,0,0,0,0,0,0
2801,313.2372949,22.32044,0,1595552,4337022,99591.95,0,0,0,0,0
4318,453.8397725,27.283876,0,99623.51,3.57E+07,4.28E+07,2.03E+07,0,0,0,0
2438,1169.194908,20.918468,0,0,0,1070004.6,0,0,0,0,0
4712,688.4198893,28.448832,0,0,0,466440.47,764380.1,586588.44,0,0,0
2242,312.134297,20.274513,779382.4,2.03E+07,6383710,0,0,0,0,0,0
4758,493.8515807,28.507063,0,0,2974734.5,7164466.5,3183756.2,0,0,0,0
1709,509.2762787,18.409607,902525.9,908090.6,0,0,0,0,0,0,0
4646,440.4094578,28.252024,0,0,0,0,0,0,1.79E+07,1.64E+07,9866931
3330,543.3790713,24.318022,0,4075542.2,2708327,0,0,0,0,0,0
313,306.1701656,10.073177,0,191731.86,520089.56,250230.56,0,0,0,0,0
3002,281.2475208,22.999567,0,0,1373486,0,0,0,0,0,0
1436,299.2217765,17.504005,7652316,4695042,367209.78,0,0,0,0,0,0
4316,321.2787117,27.29556,0,0,0,1491895.8,2862924.8,771015.5,0,0,0
3949,298.180221,26.208805,0,0,0,1668633.6,1173686.4,0,0,0,0
2570,614.4473553,21.44929,1172727.1,6559591,1060497.6,0,0,0,0,0,0
645,365.0899459,14.862423,0,1677035.6,0,0,0,0,0,0,0
229,507.3157224,8.5325775,0,388704.75,1057525.9,804064.9,538682.8,0,0,0,0
1079,589.3709388,16.515781,2876600.8,748652.6,811532.5,472342.16,0,0,0,0,0
1205,346.1648448,16.867071,1813561.8,0,0,0,0,0,0,0,0
5382,496.4359018,31.224627,0,0,0,0,0,5373199.5,0,0,0
4080,342.3001104,26.48255,0,0,0,5622339.5,4820655,130346.36,0,0,0
4866,399.2658181,28.923119,0,0,0,0,0,0,1275928.1,1897681.5,1303849.1
984,367.1652816,16.170324,1542395.9,1120785.2,0,0,0,0,0,0,0
889,210.091364,15.822721,9119994,2.03E+07,2102021.2,0,0,0,0,0,0
2548,850.6092537,21.39991,1984284.2,1886668.5,0,0,0,0,0,0,0
525,369.1445353,13.766666,669945.06,0,0,0,0,0,0,0,0
1247,295.1079105,16.972828,0,0,799547.2,224997.03,0,0,0,0,0
2637,470.3324222,21.723139,8645422,7698692,1155366.9,0,0,0,0,0,0
5180,798.564558,30.23378,0,0,3124487,5591810.5,458527,0,0,0,0
4784,350.2899943,28.621475,0,0,0,2264401.5,5847242,1917564.9,448012.8,98866.57,0
3531,405.2610931,25.009619,0,922946.56,6036682.5,6474509.5,2987616.5,0,0,0,0
109,315.1338535,6.419622,1599144,1726448.1,2544364.8,1574581.9,688825.5,0,0,0,0
5479,394.3525093,31.729637,0,0,0,0,0,2061624.5,1226642.5,675553.6,0
2706,162.0220783,21.97261,0,0,1348705.9,1483658.2,0,0,0,0,0
4794,399.2717495,28.665443,0,0,0,982768.94,3179900,1255271.4,100031.47,0,0
238,174.1853562,8.752122,3065848.2,3549498,1.15E+07,1.17E+07,7076310.5,5822239,8053229.5,5759630,3362720.8
3627,320.2583273,25.316307,0,0,817063.4,3389969.8,915606.25,0,0,0,0
977,234.1126353,16.135136,594892.75,1704420.8,0,0,0,0,0,0,0
838,382.279797,15.704739,3599594.2,0,0,0,0,0,0,0,0
2084,465.213865,19.75735,0,806389.1,0,0,0,0,0,0,0
2019,295.2016115,19.487858,1370464.6,2879397.5,0,0,0,0,0,0,0
2451,415.2117291,20.976177,0,2516889,1650518.9,0,104480.234,703851.5,692724.56,597881.9,411672.16
3540,297.2423839,25.026978,0,0,2273528.2,8904670,1546222.6,0,0,0,0
230,234.2065253,8.525197,0,0,1411517.4,1596653.5,4045504.8,3812552.5,0,2403943.2,2315476
632,229.1436103,14.792515,947115.1,0,0,0,0,0,0,0,0
5013,527.3844453,29.494442,0,0,0,6922596,6943915,0,0,0,0
1492,196.1333224,17.667187,4000492.5,954394.4,0,0,0,0,0,0,0
1697,426.3063929,18.34827,2.01E+07,6216374.5,154574.03,0,53723.09,677124.94,0,0,0
3619,499.3713123,25.290527,0,1.80E+07,3.15E+07,6814684.5,2849615,0,0,0,0
4209,586.4519288,26.959354,0,0,0,909859.75,1195411.2,0,0,0,0
2912,644.4578299,22.734728,0,6318828,5065681,0,0,0,0,0,0
946,268.0968898,16.004963,7706406,785763.9,0,0,0,0,0,0,0
4112,733.5179132,26.60528,0,3347134.2,7167780.5,1080797.9,0,0,0,0,0
4733,498.3633597,28.460749,0,0,1481566.2,3691155.8,1770248.8,0,0,0,0
969,211.1330831,16.123611,8293076,537221,0,0,0,0,0,0,0
4574,523.7025427,28.075981,0,0,2980627.2,440454.1,0,0,0,0,0
1017,647.3737248,16.2604,4786407,2010677.6,2763602.8,2187124.8,912195.25,0,0,0,0
4228,489.8502886,27.037148,0,0,8799013,7708343,2207186.2,0,0,0,0
5470,135.0803391,31.670967,0,0,0,0,0,2873361,1462503.9,159276.67,0
1802,309.2060803,18.743935,4656416.5,4429639.5,0,0,0,0,0,0,0
185,407.0950362,7.701791,1643269.4,0,0,0,0,0,0,0,0
2198,347.2794494,20.1217,0,3642324,1514269.5,0,0,0,0,0,0
4374,551.3451922,27.464716,0,0,1578317.2,3700019.2,1855476.5,0,0,0,0
1947,689.4208772,19.269157,1192880.8,823013.6,0,0,0,0,0,0,0
5093,695.4904297,29.794008,0,0,7553701,1.77E+07,8371804,0,0,0,0
4277,491.3556276,27.183424,0,0,6628647.5,6826689,3319649.8,0,0,0,0
805,254.1727673,15.602325,0,0,0,0,1030116.3,0,0,0,0
435,473.2397579,12.3600855,781412.8,103631.2,0,0,0,0,0,0,0
3429,293.2475562,24.70274,0,0,1152759,2227149.5,0,0,0,0,0
3855,325.2736368,25.866287,0,0,48694.58,9602148,4077910,0,0,0,0
2877,586.3222889,22.619574,0,2128190.5,5272643.5,826753.7,0,0,0,0,0
2435,405.0580688,20.924002,0,0,3957984,2413860.2,5269366,9837060,3113211,3965673.8,907573.9
3230,165.0546819,23.924109,0,0,369550.62,1777844.1,0,0,0,0,0
430,280.1002586,12.317707,0,2172398,3040351.8,0,0,0,0,0,0
819,408.1188828,15.624089,2304354.2,0,0,0,0,0,0,0,0
2665,448.3191756,21.816362,1.04E+07,1.13E+07,2065748,0,0,0,0,0,0
3231,221.1172172,23.935629,0,0,402558.8,1606558.6,0,0,0,0,0
4810,488.3370884,28.703978,0,0,0,0,0,0,1985239.4,1417267.1,253815.28
2230,399.1454629,20.219707,0,3440921.5,978562.56,0,0,0,0,0,0
4933,578.4180557,29.18423,0,0,2.50E+07,5.97E+07,3.51E+07,948737.75,0,0,0
1906,412.2907454,19.102144,1357223.9,0,0,0,0,0,0,0,0
3730,267.2316403,25.593378,0,0,516343.44,9688696,3789650.5,0,0,0,0
4169,779.5116889,26.794495,0,0,2229649.2,5235969.5,951177.5,0,0,0,0
3797,892.6557612,25.772701,0,2169251,1.35E+07,6419753.5,563831.8,0,0,0,0
4664,482.8606563,28.324179,0,0,3895833.5,8057499.5,5236582,0,0,0,0
1441,171.091759,17.517506,624848.25,1199198.9,0,0,0,0,0,0,0
3433,477.3012517,24.735668,0,536602.2,1957296.1,1085070.2,96876.66,0,0,0,0
3643,309.2786514,25.335022,0,0,3731272.8,1.80E+07,1.07E+07,2119725.2,0,0,0
5464,269.2261258,31.666939,0,0,0,0,0,9608025,5396698.5,1903771.1,0
648,329.1496495,14.91068,1274058.4,338193.94,0,0,0,0,0,0,0
1572,302.1962343,17.932114,3208555,207239.47,0,0,0,0,0,0,0
2006,109.1015804,19.465544,5185879.5,1.79E+07,4785939.5,0,0,0,0,0,0
4336,299.2579774,27.330252,0,0,0,846182.9,2751949.5,649992.25,0,0,0
4386,427.3417898,27.523237,0,0,0,3845803.5,4865403,244770.53,0,0,0
1716,404.1243256,18.44417,740689.5,46112.945,0,0,0,0,0,0,0
3091,306.2063832,23.421003,0,0,1866863.5,723158.56,0,0,0,0,0
2267,279.2319949,20.369728,0,4854869,1001114.1,0,0,0,0,0,0
5154,503.4071179,30.121323,0,0,0,0,0,0,0,1936896.6,2524531.2
2332,491.3093087,20.56311,1112208,761583.25,0,0,0,0,0,0,0
793,190.0862842,15.589489,2303603,0,0,0,0,0,0,0,0
4384,310.3102518,27.527706,0,0,0,0,46373.83,3299203.5,0,0,0
2740,330.2639202,22.099926,0,1503685.5,3682224,0,0,0,0,0,0
1533,228.101906,17.753407,1961640.5,3830817.8,0,0,0,0,0,0,0
3218,497.3499547,23.867535,0,1986602.2,1915651.9,0,0,0,0,0,0
127,379.1976806,6.766095,306340.9,541457.7,839749.2,494864.84,0,0,0,0,0
2778,468.2955046,22.232885,0,1057291.5,262589.38,0,0,0,0,0,0
4138,705.4752548,26.663576,0,0,5071422,1.34E+07,4344776,0,0,0,0
2744,685.4731651,22.128815,0,2480590,585888.3,0,0,0,0,0,0
3664,164.0375644,25.37747,0,318271.12,1.05E+07,3389526.5,0,0,0,0,0
3285,279.1954609,24.12579,0,0,994667.8,1777289.8,0,0,0,0,0
1419,495.1662639,17.471392,7920626.5,3005230.5,0,0,0,0,0,0,0
1449,175.1483256,17.522688,0,0,0,0,1331096.9,0,0,0,0
4245,354.3000221,27.0863,0,0,0,1187701.6,2436751.5,0,0,0,0
2743,295.2269381,22.104797,0,2565419.2,7830606,943513.4,0,0,0,0,0
4229,498.3633407,27.039175,0,5513707.5,6.46E+07,4.47E+07,2.08E+07,54192.484,0,0,0
4694,420.6713914,28.38465,0,0,0,1105981.6,1830207.2,1220224.9,159579.53,483793.88,107676.2
4643,491.4209788,28.247934,0,0,0,0,0,0,3601167,3820061.8,2379904.5
448,182.1178137,12.52369,653420.56,0,0,0,0,0,0,0,0
5265,732.527571,30.660944,0,0,4844955.5,1.83E+07,3586948,0,0,0,0
4745,644.3941132,28.50295,0,0,0,547402.06,1874909,1260616,0,0,0
2210,748.5416108,20.15513,6285996,2038029.2,0,0,0,0,0,0,0
814,209.1649769,15.616834,5636102.5,4806224.5,318355,0,0,0,0,0,0
922,315.252953,15.911737,690168.25,0,0,0,0,0,0,0,0
1775,201.1639318,18.628593,416228.75,1408301.2,0,0,0,0,0,0,0
3505,936.567209,24.951538,0,371231.72,3783963.5,1848755.2,153124.5,0,0,0,0
2345,811.3347443,20.607964,0,0,0,0,0,0,0,48648.055,844444.56
4542,395.3154927,27.939928,0,0,0,835576.7,6325142,3193214,0,0,0
1905,563.376895,19.055447,3299186.2,2580302.5,0,0,0,0,0,0,0
133,475.3254152,6.9418597,664605.1,690819.4,7180140.5,6313358,6643340,348059.12,52195.25,0,0
882,288.1229391,15.822742,2202846.5,4784794.5,383227.44,0,0,0,0,0,0
968,196.1333453,16.119064,1544679.4,0,0,0,0,0,0,0,0
70,302.1385911,5.432955,0,0,0,0,2.97E+07,0,0,0,0
776,277.2162336,15.531833,1505365.9,0,0,0,0,0,0,0,0
835,176.1070499,15.675885,7572817.5,1.93E+07,853065.3,0,0,0,0,0,0
416,229.0609689,12.187879,592243.75,600439.6,509916.38,110560.86,0,0,0,0,0
4846,637.4494112,28.835016,0,0,4456338.5,8627440,4460410.5,0,0,0,0
532,194.1177218,13.780812,1.52E+07,3551692.2,0,0,0,0,0,0,0
2424,311.2217215,20.883284,0,4985891.5,2456346,0,0,0,0,0,0
4647,414.3574166,28.252317,0,0,0,1733978,6410626.5,3794508.8,0,0,0
1799,690.4996223,18.732595,4257222.5,0,0,0,0,0,0,0,0
3900,237.1485457,26.035172,0,0,0,2311515.2,913430.1,0,0,0,0
327,411.1551551,10.368938,885617.3,651555.1,0,0,0,0,0,0,0
1448,250.1778733,17.51874,0,0,49808.383,5709083,1.73E+07,152902.33,872610.6,545524.94,2089628.5
4869,490.3662722,28.95306,0,0,3287809.2,1.69E+07,1.18E+07,47469.14,0,0,0
1365,233.1173629,17.313002,824314.3,2556204,3425381.5,4853125.5,3212583,3656707.5,0,160528.11,0
569,256.1544934,14.184053,2203591,0,0,0,0,0,0,0,0
1067,210.1027606,16.480907,321131.72,1658997.9,0,0,0,0,0,0,0
2456,674.4685478,21.020227,1344748.9,2400190.8,49857.312,0,0,0,0,0,0
849,180.0655235,15.732239,1872176.1,4717620,0,0,0,0,0,0,0
646,271.0601551,14.873484,3168982,0,0,0,0,0,0,0,0
3170,239.1179921,23.646189,0,0,100486,4086815.2,1926266.5,0,0,0,0
3355,292.1907803,24.424932,0,0,0,380911.97,982675.25,270293.9,0,0,0
5062,511.8818026,29.720499,0,0,114266.41,1.68E+07,1.36E+07,0,0,0,0
5312,395.351917,30.923817,0,0,0,0,0,2729814,506419.94,0,0
3444,409.7955751,24.768341,0,1949903.1,5441850.5,1106901.1,0,0,0,0,0
2101,285.1333441,19.824575,1165216.2,2252658.8,48750.918,0,0,0,0,0,0
1190,274.107328,16.809557,1543967.1,0,0,0,0,0,0,0,0
3071,470.3326104,23.34138,0,3833412.5,1321234.2,0,0,0,0,0,0
2971,398.2360401,22.889154,0,0,2697345.5,4785959,1.55E+07,7261918,154900.8,0,0
1562,149.1326197,17.90334,3054536,1016391.06,0,0,0,0,0,0,0
1358,273.1097704,17.297554,0,0,160625.19,1131294,917566.5,1231312.8,0,0,0
3148,327.2530529,23.57153,0,0,8974435,2790860.5,0,0,0,0,0
3578,175.1118124,25.176582,0,0,354668.16,1961092.8,0,0,0,0,0
658,354.1812781,14.962188,0,2949341.2,2838644.5,263240.94,0,0,0,0,0
706,166.0862334,15.208796,1356994.1,0,0,0,0,0,0,0,0
1489,572.4003502,17.667192,5348618,278838.72,0,0,0,0,0,0,0
813,647.3736603,15.6138735,7529933.5,5052866,6804349,6035642.5,2928880.8,0,0,0,0
4559,718.512197,28.007515,0,2654670,2.29E+07,1.15E+07,3851531.8,0,0,0,0
1179,631.3788621,16.765919,1656228.1,101703.33,0,0,0,0,0,0,0
3192,166.086249,23.736395,0,398083.47,2386043.8,145297.67,0,0,0,0,0
2264,343.2480258,20.36396,0,3353619,1815297,0,0,0,0,0,0
3795,446.8319568,25.761292,0,954459.5,9076220,2883670.5,52261.72,0,0,0,0
4695,784.4150499,28.386576,0,0,0,3.06E+07,7.93E+07,3.42E+07,9376374,9448048,5879363
1274,607.3813461,17.085344,3.13E+07,2538745,484093.47,0,0,0,0,0,0
1145,336.0979708,16.666119,3381677.5,383305.6,0,0,0,0,0,0,0
4507,787.42659,27.850159,0,0,0,9513522,1.93E+07,3712922,168779.27,57887.336,0
4569,864.5242448,28.069141,0,0,0,2809594.2,3591159.2,0,0,0,0
3291,305.2474367,24.143068,0,0,985808.6,1517430.9,0,0,0,0,0
2542,586.4160566,21.333014,996978.06,5784661,1655970.1,0,0,0,0,0,0
4300,283.2630274,27.249178,0,0,0,4162608.5,6696408,1948041.1,0,0,0
4343,592.9261052,27.349157,0,0,5897316,4184850.8,452786.7,0,0,0,0
1047,207.101779,16.418299,3057714.5,0,0,0,0,0,0,0,0
727,271.1076729,15.324275,1073578.5,0,0,0,0,0,0,0,0
2902,295.2268684,22.684887,0,3238464,3.58E+07,1.32E+07,630996.6,0,0,0,0
424,203.117948,12.280356,8701037,0,0,0,0,0,0,0,0
1714,653.4238597,18.432451,727622.1,0,0,0,0,0,0,0,0
710,155.1065855,15.266608,5177318,0,0,0,0,0,0,0,0
626,255.1955719,14.757825,690638.1,0,0,0,0,0,0,0,0
2756,589.3707937,22.146194,0,1685174.2,1474354.1,0,0,0,0,0,0
4669,351.325351,28.274267,0,0,0,0,257207.4,2270943.5,0,0,0
2983,521.3662838,22.915728,4294070,1.24E+07,3071397.5,0,0,0,0,0,0
2379,208.1334263,20.71609,0,2426131.8,2.48E+07,7641546.5,388217.12,0,0,0,0
2535,239.1642253,21.292255,0,1770649,2787144.2,0,0,0,0,0,0
1935,481.3375297,19.194122,1881065.9,534471.2,0,0,0,0,0,0,0
2338,621.4183267,20.587923,3994991.2,8706227,646642.2,0,0,0,0,0,0
4361,366.3213359,27.430857,0,0,0,386685.84,2955816,4239623,720709.4,659580.8,52371.133
5102,293.2836913,29.86901,0,0,0,0,0,1057983.6,312241.94,0,0
4263,725.5016645,27.098145,0,520899.1,3803860.8,429343.5,0,0,0,0,0
5370,389.2674228,31.166883,0,0,0,0,0,2878517.8,0,0,0
5309,549.415407,30.916924,0,0,4235622.5,7.16E+07,3.70E+07,6076207,0,0,0
2102,397.2587202,19.824608,735428,1932515.9,0,0,0,0,0,0,0
711,164.1070212,15.266608,2749035.5,0,0,0,0,0,0,0,0
1812,646.4737708,18.77855,6397216.5,347034.12,0,0,0,0,0,0,0
4418,674.4103856,27.599977,0,0,0,0,0,1207780.1,0,0,0
290,134.0965134,9.615584,1391920.4,666071.25,615705.06,0,0,0,0,0,0
4118,223.1327951,26.636106,0,0,1259398.8,1.17E+07,8824344,415096.44,0,0,0
1460,325.2010259,17.56941,3332452.5,950847,0,0,0,0,0,0,0
4670,483.3592056,28.306402,0,0,0,9377880,3202963.5,155417.45,0,0,0
1400,396.2956888,17.4426,1.33E+07,1714727.9,0,0,0,0,0,0,0
3662,122.0272425,25.384369,0,0,2842319.8,796520.4,0,0,0,0,0
5452,443.3881002,31.655775,0,0,0,0,0,245955.86,1196707.8,3108051,3202284.8
3551,543.3975515,25.053047,0,2.24E+07,2.48E+07,6068537,948018.44,0,0,0,0
3966,793.5280201,26.294144,0,0,3181557.2,4616696.5,54684.867,0,0,0,0
497,181.0860254,13.405339,4688207.5,0,0,0,0,0,0,0,0
1836,244.1545311,18.876677,1.84E+07,7767433,0,0,0,0,0,0,0
3831,646.3793252,25.83759,0,0,0,0,0,3000029.5,0,0,0
5411,364.3055527,31.411303,0,0,0,0,0,3258347,717778.25,0,0
2810,570.4209605,22.368668,2917412.5,5.14E+07,3.65E+07,3133088,0,0,0,0,0
3052,424.8007432,23.283474,0,3734754,1890265.4,0,0,0,0,0,0
1150,399.14539,16.70181,959693.4,3615603.2,323416.06,0,0,0,0,0,0
2053,295.2269723,19.592663,2690129.8,8438612,1121018.4,0,0,0,0,0,0
1576,290.1864588,17.949387,3124502,4288784,0,0,0,0,0,0,0
3606,616.4261797,25.237957,0,2225566.2,2730242,0,0,0,0,0,0
4603,270.278871,28.152876,0,0,0,0,1278692,1356082.6,0,0,0
5188,399.3080887,30.234,0,0,0,0,0,2041163.1,148216.5,280061.88,0
1747,421.0528018,18.51648,0,0,364453.44,672354,0,0,0,0,0
4771,461.3450683,28.58294,0,0,1.74E+07,5.22E+07,3.52E+07,3873892.5,0,0,0
3036,572.436873,23.190952,0,1966498.2,2669649.5,0,0,0,0,0,0
3375,587.3662223,24.479218,0,1773372.4,3450022.5,1090515.5,0,0,0,0,0
3079,804.5671385,23.374577,275904.56,1.43E+07,1.06E+07,1098880.1,0,0,0,0,0
3405,631.4499361,24.564068,54945.008,1.12E+07,6034624,518443.34,0,0,0,0,0
4253,338.3414853,27.075327,0,0,451101.38,0,0,1.08E+07,3.34E+07,565615.3,4448398
1957,251.1391247,19.318666,1414107,2.14E+07,7615993,0,0,0,0,0,0
3243,239.1179207,23.950874,0,0,0,1819074.8,533667.6,0,0,0,0
3462,375.3234937,24.813353,0,0,0,0,0,0,1.09E+07,1.02E+07,4616850.5
5285,459.3101783,30.753702,0,0,0,0,48307.996,2170577,549360.94,0,0
579,182.1541987,14.342303,0,1422036.6,4336793,1717083.1,106541.92,0,0,0,0
2793,776.5362463,22.313692,0,2589556.5,754509.8,0,0,0,0,0,0
4917,407.3364493,29.099266,0,0,0,0,654458.2,1364933,104280.734,151424.22,0
19,160.0758786,4.5715485,991314.25,835183.6,1175108.4,707908.3,262542.34,0,376763.4,49027.062,466805.53
2336,239.2006892,20.525333,0,4442835,3001050,0,0,0,0,0,0
1696,237.148612,18.3405,2716758,4352943.5,0,0,0,0,0,0,0
2522,478.3480097,21.252682,8908431,3516170.2,0,0,0,0,0,0,0
158,152.0706941,7.142591,661800.1,0,0,0,0,0,0,0,0
651,383.1714434,14.931296,1064078.2,0,0,0,0,0,0,0,0
3959,518.2548914,26.251858,0,799087.75,522029.44,0,0,0,0,0,0
556,238.1778609,14.010771,0,0,0,473799.5,760347.6,0,0,0,0
3422,306.2428941,24.656485,0,0,733399.4,1000738.25,0,0,0,0,0
3381,494.2570696,24.491362,0,3587377.2,744205.3,0,0,0,0,0,0
2847,250.1439084,22.50327,0,0,2150661,351962.2,0,0,0,0,0
2037,262.1438369,19.529842,4900873,9313558,2920699.2,3293997.2,1859189.4,2498765.5,1779341.8,2486251.8,1307388.9
3271,461.8372139,24.092745,0,4824174,4663051.5,0,0,0,0,0,0
3835,280.1906895,25.843264,0,0,415917.62,3004439.2,1520379.5,0,0,0,0
1707,310.2014127,18.392164,234551.88,1611711.4,277083.66,0,0,0,0,0,0
1102,312.2250938,16.55037,1.05E+07,693596.9,0,0,0,0,0,0,0
1943,285.0759858,19.234358,0,2818174.5,1093339.1,0,0,0,0,0,0
1769,263.1642873,18.614845,1715722,4027359.8,353337.3,0,0,0,0,0,0
3956,394.7903097,26.2363,0,0,3275010.2,2260082.5,98735.02,0,0,0,0
2031,281.211214,19.527044,539540.4,4923570.5,254130.12,0,0,0,0,0,0
4412,490.308014,27.56689,0,0,0,0,0,0,3507769.2,255345.39,0
4416,384.3470164,27.596563,0,0,0,2261684.8,6872205.5,1135990.9,0,0,0
1112,301.2374682,16.59077,2996161.8,696109.1,0,0,0,0,0,0,0
663,237.1233519,15.023798,3060289.2,0,0,0,0,0,0,0,0
2410,297.2425487,20.819796,0,5797362.5,2188799.8,0,0,0,0,0,0
529,240.1230562,13.792889,3200470,522212.8,0,0,0,0,0,0,0
940,269.1747017,15.992352,4321120,0,0,0,0,0,0,0,0
1967,623.4128639,19.35571,868205.9,1162365.4,0,0,0,0,0,0,0
2466,177.1638799,21.028149,0,0,2321050,1337932.9,0,0,0,0,0
4288,634.452192,27.22929,0,0,1906270.5,1.13E+07,1.24E+07,450218.38,0,0,0
2145,267.1956042,19.935448,0,5546694.5,953644.75,0,0,0,0,0,0
1359,386.2075921,17.303926,0,1096426.4,1671247.8,0,0,0,0,0,0
5277,543.8780456,30.728252,0,0,0,1227994.9,3469306.2,0,0,0,0
439,146.0600594,12.425796,1055211.8,0,0,0,0,0,0,0,0
2757,607.3816933,22.148,0,9185654,4654395,52754.773,0,0,0,0,0
3794,964.6766803,25.74719,0,1011614,5522473.5,2196831.8,0,0,0,0,0
3830,264.159353,25.836065,0,0,3665840,1.75E+07,1.04E+07,1080413.5,0,0,0
